RNA name	external_gene_name	GeneName	chromosome_name	start_position	end_position	strand	ensembl_gene_id	Biotyoe	TypeSimpl	Type	EntrezID	EntrezID.1	EntrezID.2
ENSG00000270115	AL513327.3	AL513327.2	1	33261212	33261680	1	ENSG00000270115	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270116	AP001429.1	AP001429.1	21	37100814	37101343	1	ENSG00000270116	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270120	AC007728.3	AC007728.3	16	50712844	50713589	1	ENSG00000270120	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270123	VTRNA2-1	VTRNA2-1	5	136080470	136080597	-1	ENSG00000270123	vault_RNA	other	Other	ND	100126299	100126299
ENSG00000270124	AC092127.2	AC092127.2	16	85580009	85583571	-1	ENSG00000270124	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270133	AC025766.1	AC025766.1	5	94611906	94618122	-1	ENSG00000270133	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270136	MINOS1-NBL1	MICOS10-NBL1	1	19597067	19656927	1	ENSG00000270136	protein_coding	coding	mRNA	ND	100532736	100532736
ENSG00000270137	AF230666.2	AF230666.2	8	132826179	132826903	1	ENSG00000270137	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270139	AP001172.2	AP001172.2	21	16417139	16419080	-1	ENSG00000270139	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270140	AC005520.3	AC005520.3	14	73905267	73905636	1	ENSG00000270140	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270141	TERC	TERC	3	169764520	169765060	-1	ENSG00000270141	lncRNA	non coding	lncRNA	ND	7012	7012
ENSG00000270147	AC068620.2	AC068620.2	4	56396312	56396871	1	ENSG00000270147	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270149	AL591806.3	AL591806.2	1	160997957	161038962	-1	ENSG00000270149	protein_coding	coding	mRNA	ND	ND	ND
ENSG00000270154	AC130352.1	AC130352.1	8	12476462	12477122	1	ENSG00000270154	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270159	AC018695.3	AC018695.3	16	85792415	85792933	1	ENSG00000270159	lncRNA	non coding	lncRNA	101928557	ND	101928557
ENSG00000270164	LINC01480	LINC01480	19	41535183	41536904	1	ENSG00000270164	lncRNA	non coding	lncRNA	101927931	101927931	101927931
ENSG00000270165	AC010530.1	AC010530.1	16	67738588	67739922	-1	ENSG00000270165	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270166	AL390838.2	AL390838.2	9	84078584	84078857	1	ENSG00000270166	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270171	AL359881.3	AL359881.3	1	7693124	7694844	-1	ENSG00000270171	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270174	AL022097.1	AL022097.1	6	5664985	5695272	-1	ENSG00000270174	lncRNA	non coding	lncRNA	101927950	ND	101927950
ENSG00000270177	AC104109.2	AC104109.2	5	134226410	134227827	1	ENSG00000270177	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270181	BIVM-ERCC5	BIVM-ERCC5	13	102799110	102875994	1	ENSG00000270181	protein_coding	coding	mRNA	ND	100533467	100533467
ENSG00000270182	AC004080.4	AC004080.4	7	27158344	27158976	1	ENSG00000270182	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270184	AC018695.4	AC018695.4	16	85784382	85787617	1	ENSG00000270184	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270187	IGKV1OR2-11	IGKV1OR2-11	2	97386082	97386368	1	ENSG00000270187	IG_V_pseudogene	other	pseudogene	ND	28863	28863
ENSG00000270188	MTRNR2L11	MTRNR2L11	1	237943724	237945275	-1	ENSG00000270188	protein_coding	coding	mRNA	ND	100463489	100463489
ENSG00000270190	AC068491.3	AC068491.2	2	111266868	111267473	-1	ENSG00000270190	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270191	BNIP3P31	BNIP3P31	19	22298977	22299868	-1	ENSG00000270191	processed_pseudogene	other	pseudogene	ND	106480282	106480282
ENSG00000270196	AC007255.2	GTF3C6P3	7	29551521	29552151	1	ENSG00000270196	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270207	AC068313.1	AC077690.1	3	7606890	7607897	-1	ENSG00000270207	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270209	AL035411.2	AL035411.2	1	58552913	58553333	-1	ENSG00000270209	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270210	AC104695.2	AC104695.2	2	28425945	28426719	1	ENSG00000270210	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270212	AC008738.6	AC008738.6	19	33283978	33285739	-1	ENSG00000270212	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270218	AC013553.2	AC013553.2	15	65026088	65026676	1	ENSG00000270218	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270225	MTCO2P22	MTCO2P22	5	100052859	100053539	-1	ENSG00000270225	processed_pseudogene	other	pseudogene	ND	100289404	100289404
ENSG00000270230	MTND6P22	MTND6P22	5	100046450	100046970	1	ENSG00000270230	processed_pseudogene	other	pseudogene	ND	107075261	107075261
ENSG00000270232	MTCYBP22	MTCYBP22	5	100045928	100046374	-1	ENSG00000270232	processed_pseudogene	other	pseudogene	ND	107075221	107075221
ENSG00000270234	AL355333.1	AL355333.1	10	8724010	8724288	1	ENSG00000270234	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270236	AL162730.1	AL162730.1	9	69107926	69108217	-1	ENSG00000270236	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270240	AC015849.1	AC015849.1	17	35868967	35885863	1	ENSG00000270240	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270244	AC104687.2	AC104687.2	4	76886029	76886370	-1	ENSG00000270244	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270248	AC011468.4	AC011468.4	19	52110318	52110726	-1	ENSG00000270248	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270249	AC093668.1	AC093668.1	7	102541501	102592444	-1	ENSG00000270249	protein_coding	coding	mRNA	ND	ND	ND
ENSG00000270252	IGKV3OR2-5	IGKV3OR2-5	2	97348899	97349179	1	ENSG00000270252	IG_V_pseudogene	other	pseudogene	ND	28854	28854
ENSG00000270255	AC009884.2	AC009884.2	8	19001627	19001950	1	ENSG00000270255	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270257	AC096720.1	AC096720.1	4	67638177	67638359	1	ENSG00000270257	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270258	DUXAP4	DUXAP4	10	45055656	45056268	1	ENSG00000270258	processed_pseudogene	other	pseudogene	ND	503633	503633
ENSG00000270259	BX255925.2	BX255925.2	9	137286112	137287236	1	ENSG00000270259	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270264	NDUFB8P2	NDUFB8P2	17	59885015	59885552	1	ENSG00000270264	processed_pseudogene	other	pseudogene	ND	729565	729565
ENSG00000270265	AC104819.3	AC104819.3	4	151333775	151353224	-1	ENSG00000270265	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270268	AL009028.1	CORO1CP1	X	79369364	79370165	-1	ENSG00000270268	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270269	IMMP1LP1	IMMP1LP1	11	63632233	63632720	1	ENSG00000270269	processed_pseudogene	other	pseudogene	ND	729101	729101
ENSG00000270270	BNIP3P10	BNIP3P10	19	19870723	19871299	-1	ENSG00000270270	processed_pseudogene	other	pseudogene	ND	100421695	100421695
ENSG00000270276	HIST2H4B	H4C15	1	149854045	149861210	-1	ENSG00000270276	protein_coding	coding	mRNA	554313	ND	554313
ENSG00000270277	AC009948.3	AC009948.1	2	178548884	178550681	1	ENSG00000270277	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270280	AL451086.1	SMIM15P1	X	43000174	43000396	1	ENSG00000270280	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270281	AC020910.2	AC020910.3	19	34779412	34780021	-1	ENSG00000270281	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270282	AL096855.2	AL096855.2	1	8512653	8513021	1	ENSG00000270282	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270285	AC124916.2	AC124916.2	3	48039267	48039490	1	ENSG00000270285	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270292	AC079880.2	AC079880.2	4	67725183	67726395	-1	ENSG00000270292	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270294	XIAPP1	XIAPP1	10	109680442	109681041	1	ENSG00000270294	processed_pseudogene	other	pseudogene	ND	100996851	100996851
ENSG00000270296	STX8P1	STX8P1	12	12771351	12771705	-1	ENSG00000270296	processed_pseudogene	other	pseudogene	ND	100423046	100423046
ENSG00000270299	AL121758.1	AL121758.1	20	646626	675800	-1	ENSG00000270299	protein_coding	coding	mRNA	ND	ND	ND
ENSG00000270300	PHACTR2P1	PHACTR2P1	10	119793589	119816642	-1	ENSG00000270300	transcribed_processed_pseudogene	other	pseudogene	ND	100533676	100533676
ENSG00000270302	AC080078.1	AC080078.1	4	152308283	152309983	-1	ENSG00000270302	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270304	AC087283.1	AC087283.1	15	37253879	37254952	1	ENSG00000270304	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270307	MTATP6P2	MTATP6P2	5	100051920	100052597	-1	ENSG00000270307	processed_pseudogene	other	pseudogene	ND	100287745	100287745
ENSG00000270313	COX6CP16	COX6CP16	16	85278820	85279035	-1	ENSG00000270313	processed_pseudogene	other	pseudogene	ND	106481965	106481965
ENSG00000270314	AC007161.2	AC007161.2	7	7735743	7736851	-1	ENSG00000270314	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270317	AC004004.1	AC004004.1	19	22501699	22501948	-1	ENSG00000270317	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270318	IGHV3OR16-11	IGHV3OR16-11	16	33858896	33859352	-1	ENSG00000270318	IG_V_pseudogene	other	pseudogene	ND	28305	28305
ENSG00000270321	AC007953.2	AC007953.2	3	177954066	177959798	-1	ENSG00000270321	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270322	AC091167.3	AC091167.3	15	90281848	90282031	-1	ENSG00000270322	unprocessed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270324	AC005972.1	AC005972.1	17	62978494	62978841	-1	ENSG00000270324	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270325	BNIP3P9	BNIP3P9	19	19856975	19857527	1	ENSG00000270325	processed_pseudogene	other	pseudogene	ND	106480280	106480280
ENSG00000270326	AL021997.1	SMIM15P2	6	28319660	28319852	-1	ENSG00000270326	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270332	SMC2-AS1	SMC2-AS1	9	104080024	104093073	-1	ENSG00000270332	lncRNA	non coding	lncRNA	101928550	101928550	101928550
ENSG00000270335	AC093159.2	AC093159.2	2	62348948	62350739	-1	ENSG00000270335	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270339	AC243756.1	PPIAL4H	1	146344131	146344790	-1	ENSG00000270339	protein_coding	coding	mRNA	105371242	105371242	105371242
ENSG00000270343	UNGP3	UNGP3	14	81259565	81260239	-1	ENSG00000270343	processed_pseudogene	other	pseudogene	ND	319122	319122
ENSG00000270350	MTND4LP5	MTND4LP5	5	100050359	100050650	-1	ENSG00000270350	processed_pseudogene	other	pseudogene	ND	107075235	107075235
ENSG00000270354	AC012368.3	AC012368.3	2	64208498	64208716	-1	ENSG00000270354	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270356	IGHV1OR15-4	IGHV1OR15-4	15	22194885	22195317	-1	ENSG00000270356	IG_V_pseudogene	other	pseudogene	ND	646379	646379
ENSG00000270361	AL451085.1	AL451085.1	1	154937370	154938059	1	ENSG00000270361	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270367	AC092053.1	AC092053.1	3	39285985	39287920	1	ENSG00000270367	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270372	AL162413.1	AL162413.1	9	10948372	10948481	-1	ENSG00000270372	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270377	AC097639.2	AC097639.2	3	32243847	32244018	-1	ENSG00000270377	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270378	AC020891.4	AC020891.4	15	51351100	51351192	-1	ENSG00000270378	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270379	HEATR9	HEATR9	17	35854946	35868891	-1	ENSG00000270379	protein_coding	coding	mRNA	256957	256957	256957
ENSG00000270381	AL138963.2	AL138963.2	13	45263690	45263915	1	ENSG00000270381	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270385	AC133539.2	AC133539.1	16	87892955	87893735	1	ENSG00000270385	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270387	AC115621.1	AC115621.1	4	147916529	147917386	-1	ENSG00000270387	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270388	MTCO3P22	MTCO3P22	5	100051133	100051916	-1	ENSG00000270388	processed_pseudogene	other	pseudogene	ND	100289371	100289371
ENSG00000270390	AC013444.2	SFXN4P1	2	142947300	142948086	-1	ENSG00000270390	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270392	PFN1P2	PFN1P2	1	120432204	120434052	-1	ENSG00000270392	transcribed_processed_pseudogene	other	pseudogene	767846	767846	767846
ENSG00000270394	MTRNR2L13	MTRNR2L13	4	116298876	116300320	1	ENSG00000270394	protein_coding	coding	mRNA	ND	100463500	100463500
ENSG00000270401	AC140658.5	AC140658.5	16	33965655	33966091	-1	ENSG00000270401	unprocessed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270402	AC011458.1	AC011458.1	19	19708965	19710465	1	ENSG00000270402	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270403	AP001554.1	AP001554.1	11	117668483	117668858	1	ENSG00000270403	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270405	AC104692.2	AC104692.2	7	152366763	152367015	1	ENSG00000270405	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270409	AC090950.1	AC090950.1	3	15732252	15733470	1	ENSG00000270409	transcribed_unprocessed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270411	AL354984.3	AL354984.3	20	58097267	58097591	1	ENSG00000270411	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270412	AL136084.3	AL136084.2	9	98943337	98943775	-1	ENSG00000270412	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270419	CAHM	CAHM	6	163413065	163413960	-1	ENSG00000270419	lncRNA	non coding	lncRNA	100526820	100526820	100526820
ENSG00000270421	AC022022.2	AC022022.2	10	63358745	63359104	1	ENSG00000270421	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270422	AL133247.2	AL133247.2	2	31651381	31651862	1	ENSG00000270422	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270424	AC145285.5	AC145285.5	16	28749959	28750595	-1	ENSG00000270424	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270426	AC099343.2	AC099343.2	4	184471924	184472609	-1	ENSG00000270426	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270427	NRBF2P5	NRBF2P5	10	5776071	5776858	1	ENSG00000270427	processed_pseudogene	other	pseudogene	ND	100118954	100118954
ENSG00000270429	KNOP1P2	KNOP1P2	12	45880950	45882266	-1	ENSG00000270429	processed_pseudogene	other	pseudogene	ND	100420898	100420898
ENSG00000270431	AC005000.2	PHF5FP	X	115659713	115660022	1	ENSG00000270431	processed_pseudogene	other	pseudogene	ND	450246	450246
ENSG00000270432	OR7E108P	OR7E108P	9	90751240	90752230	-1	ENSG00000270432	unprocessed_pseudogene	other	pseudogene	ND	81363	81363
ENSG00000270433	H3F3AP2	H3P37	14	23293852	23295798	1	ENSG00000270433	transcribed_unprocessed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270437	AC009501.2	AC009501.1	2	63083008	63087322	1	ENSG00000270437	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270442	AC008725.1	AC008725.1	5	155491336	155493598	1	ENSG00000270442	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270445	AC145423.1	COPS5P2	12	123441517	123441852	-1	ENSG00000270445	processed_pseudogene	other	pseudogene	ND	112268476	112268476
ENSG00000270450	IGKV2OR2-7	IGKV2OR2-7	2	97372532	97372835	1	ENSG00000270450	IG_V_pseudogene	other	pseudogene	ND	652873	652873
ENSG00000270453	AC007566.2	AC007566.2	7	92442077	92442489	1	ENSG00000270453	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270457	AC093424.1	AC093424.1	1	59289303	59289640	-1	ENSG00000270457	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270460	AC106900.2	AC106900.1	2	173811076	173811392	1	ENSG00000270460	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270462	AC005034.2	AC005034.2	2	75697583	75697996	1	ENSG00000270462	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270467	IGHV3OR16-12	IGHV3OR16-12	16	33802764	33803217	1	ENSG00000270467	IG_V_gene	other	mRNA	ND	28304	28304
ENSG00000270469	AC006557.5	AC006557.5	18	14053951	14054761	1	ENSG00000270469	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270470	AC064872.1	AC064872.1	2	78437850	78438921	1	ENSG00000270470	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270472	IGHV3OR16-9	IGHV3OR16-9	16	32066065	32066358	1	ENSG00000270472	IG_V_gene	other	mRNA	ND	28307	28307
ENSG00000270474	IGHV3-29	IGHV3-29	14	106356145	106356591	-1	ENSG00000270474	IG_V_pseudogene	other	pseudogene	ND	28440	28440
ENSG00000270475	AC024563.2	AC024563.2	19	22708834	22709314	-1	ENSG00000270475	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270477	AL033523.1	AL033523.2	6	3693923	3694075	-1	ENSG00000270477	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270479	BNIP3P37	BNIP3P37	19	23123188	23124088	-1	ENSG00000270479	processed_pseudogene	other	pseudogene	ND	106480285	106480285
ENSG00000270480	AC073413.1	AC073413.1	4	82691737	82692468	1	ENSG00000270480	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270482	AC026367.1	AC026367.1	12	118375350	118376275	-1	ENSG00000270482	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270487	AL355297.2	AL355297.1	6	156780327	156780455	-1	ENSG00000270487	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270490	AC110048.1	AC110048.1	15	66808404	66810560	1	ENSG00000270490	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270491	AL359999.1	AL359999.1	11	34742906	34743199	1	ENSG00000270491	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270492	AC137695.1	AC137695.1	3	129334586	129335074	1	ENSG00000270492	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270495	AC008825.2	AC008825.2	5	28808538	28809255	1	ENSG00000270495	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270497	BX322635.1	BX322635.1	X	53065053	53065548	-1	ENSG00000270497	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270499	MKI67P1	MKI67P1	X	46560928	46562749	-1	ENSG00000270499	processed_pseudogene	other	pseudogene	ND	100271918	100271918
ENSG00000270500	COX6CP4	COX6CP4	15	36571985	36572212	1	ENSG00000270500	processed_pseudogene	other	pseudogene	ND	100288892	100288892
ENSG00000270505	IGHV1OR15-1	IGHV1OR15-1	15	22160431	22160868	-1	ENSG00000270505	IG_V_gene	other	mRNA	ND	388077	388077
ENSG00000270510	AP000811.1	AP000811.1	11	87323709	87324359	-1	ENSG00000270510	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270512	AC005377.1	AC005377.1	7	140282465	140282920	1	ENSG00000270512	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270513	AC113368.1	AC113368.1	5	42729138	42729519	1	ENSG00000270513	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270516	AC079791.1	AC079791.1	7	119178177	119179149	-1	ENSG00000270516	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270521	AL450336.1	AL450336.1	6	66710242	66710827	-1	ENSG00000270521	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270522	AL162713.1	AL162713.1	13	43787591	43787852	1	ENSG00000270522	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270528	AC021171.1	FAM133EP	2	28015777	28016482	-1	ENSG00000270528	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270531	AC022001.1	AC022001.1	3	11529488	11529755	-1	ENSG00000270531	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270532	PEBP1P2	PEBP1P2	2	85341281	85341838	-1	ENSG00000270532	processed_pseudogene	other	pseudogene	ND	647307	647307
ENSG00000270533	CR382285.1	CR382285.1	21	9975017	10119309	-1	ENSG00000270533	transcribed_processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270538	AC121247.2	AC121247.2	3	49252129	49252264	-1	ENSG00000270538	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270540	AC093915.1	AC093915.1	2	236367560	236369102	1	ENSG00000270540	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270542	AL356218.2	AL356218.1	9	33449755	33449941	1	ENSG00000270542	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270547	LINC01235	LINC01235	9	13406380	13433053	-1	ENSG00000270547	lncRNA	non coding	lncRNA	401492	401492	401492
ENSG00000270549	AL451044.1	AL451044.1	1	62530636	62530873	1	ENSG00000270549	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270550	IGHV3-30	IGHV3-30	14	106335082	106335613	-1	ENSG00000270550	IG_V_gene	other	mRNA	ND	28439	28439
ENSG00000270553	AC011921.3	AC011921.3	17	60513190	60513550	1	ENSG00000270553	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270554	AC069431.2	AC069431.2	3	182843521	182844619	-1	ENSG00000270554	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270555	AC211469.1	AC211469.1	7	72768798	72769191	1	ENSG00000270555	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270557	AC013731.1	AC013731.1	2	157877683	157878565	1	ENSG00000270557	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270562	AC097634.1	AC097634.1	3	71584943	71587409	1	ENSG00000270562	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270569	AC068276.1	AC068276.1	2	57429548	57430693	-1	ENSG00000270569	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270571	AC007681.1	AC007681.1	2	75154366	75189949	1	ENSG00000270571	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270577	AC006023.1	AC006023.1	7	40115685	40115943	1	ENSG00000270577	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270578	AP000787.2	AP000787.2	11	95145437	95146004	1	ENSG00000270578	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270585	AL445435.1	SNX2P1	1	220207618	220208282	1	ENSG00000270585	processed_pseudogene	other	pseudogene	ND	100418968	100418968
ENSG00000270589	AL158163.1	AL158163.1	10	110910596	110912244	1	ENSG00000270589	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270591	AL049840.6	AL049840.7	14	103762803	103763277	1	ENSG00000270591	transcribed_processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270593	AC073333.2	AC073333.2	7	16849957	16850725	-1	ENSG00000270593	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270598	AL512343.1	AL512343.1	1	226127178	226127346	1	ENSG00000270598	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270604	HCG17	HCG17	6	30234039	30326134	-1	ENSG00000270604	lncRNA	non coding	lncRNA	414778	414778	414778
ENSG00000270605	AL353622.1	AL353622.1	1	28239509	28241453	-1	ENSG00000270605	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270606	PPIAP52	PPIAP52	17	8560471	8560962	1	ENSG00000270606	processed_pseudogene	other	pseudogene	ND	111082965	111082965
ENSG00000270607	AC009549.1	AC009549.1	11	19710934	19712619	-1	ENSG00000270607	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270612	AC112191.3	AC112191.3	5	160326693	160326969	1	ENSG00000270612	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270614	AC011451.2	AC011451.2	19	9348106	9348703	-1	ENSG00000270614	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270617	URGCP-MRPS24	URGCP-MRPS24	7	43866558	43906589	-1	ENSG00000270617	protein_coding	coding	mRNA	100534592	100534592	100534592
ENSG00000270620	AL034555.1	AL034555.1	1	15917698	15917908	-1	ENSG00000270620	unprocessed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270624	AC008555.4	AC008555.3	19	34866352	34866919	1	ENSG00000270624	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270632	AL356575.1	AL356575.1	13	100198187	100198469	-1	ENSG00000270632	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270638	AL023806.1	AL023806.1	6	145735570	145737218	1	ENSG00000270638	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270639	ECM1P1	ECM1P1	9	4768617	4769895	-1	ENSG00000270639	processed_pseudogene	other	pseudogene	ND	100420354	100420354
ENSG00000270640	AC104695.3	AC104695.3	2	28396815	28397110	1	ENSG00000270640	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270641	TSIX	TSIX	X	73792205	73829231	1	ENSG00000270641	lncRNA	non coding	lncRNA	9383	9383	9383
ENSG00000270652	DPRXP5	DPRXP5	21	36943267	36944125	1	ENSG00000270652	processed_pseudogene	other	pseudogene	ND	503646	503646
ENSG00000270655	AL031320.1	AL031320.1	6	143386581	143387409	1	ENSG00000270655	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270659	AC079610.2	AC079610.1	2	213152970	213153659	1	ENSG00000270659	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270661	Z99289.2	Z99289.2	6	112217640	112219570	-1	ENSG00000270661	lncRNA	non coding	lncRNA	ND	ND	ND
ENSG00000270664	AC010900.2	AC010900.1	2	202995194	202995403	1	ENSG00000270664	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270665	HNRNPA1P67	HNRNPA1P67	4	72807267	72808192	1	ENSG00000270665	processed_pseudogene	other	pseudogene	ND	728019	728019
ENSG00000270666	AL021918.1	AL021918.1	6	27515039	27515274	-1	ENSG00000270666	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270669	AC008638.3	AC008638.3	4	77216416	77216878	-1	ENSG00000270669	processed_pseudogene	other	pseudogene	ND	ND	ND
ENSG00000270672	MTRNR2L6	MTRNR2L6	7	142666272	142667718	1	ENSG00000270672	protein_coding	coding	mRNA	100463482	100463482	100463482
ENSG00000270673	YTHDF3-AS1	YTHDF3-AS1	8	63167725	63168442	-1	ENSG00000270673	lncRNA	non coding	lncRNA	101410533	101410533	101410533
